transcript	si-Ctrl-1
YJL164C_mRNA	0.5340050377833753
YDR031W_mRNA	0.36363636363636365
YLR014C_mRNA	0.1504424778761062
YPL045W_mRNA	0.18045112781954886
YDL032W_mRNA	0.0
YPR105C_mRNA	0.4738675958188153
YGR224W_mRNA	0.0
YFL001W_mRNA	0.2828054298642534
YPR095C_mRNA	0.22430668841761828
YOR356W_mRNA	0.40253565768621236
YOL027C_mRNA	0.7556719022687609
YDL191W_mRNA	0.15
YOR235W_mRNA	0.0
YER170W_mRNA	0.28
YGR260W_mRNA	0.5898876404494382
YOL094C_mRNA	0.718266253869969
YAL010C_mRNA	0.30831643002028397
YBR104W_mRNA	0.46504559270516715
YDR491C_mRNA	0.006134969325153374
YBR002C_mRNA	0.6363636363636364
YJR064W_mRNA	0.7686832740213523
YOR321W_mRNA	0.42762284196547146
YHR093W_mRNA	0.0
YCR066W_mRNA	0.12114989733059549
YHR099W_mRNA	0.29300213675213677
YJL174W_mRNA	0.7463768115942029
YLR454W_mRNA	0.08904109589041095
YNL110C_mRNA	0.85
YIL066W-A_mRNA	0.0
YDR182W-A_mRNA	0.0
YEL048C_mRNA	0.5
YIL030W-A_mRNA	0.05357142857142857
YNL010W_mRNA	0.7925311203319502
YHR044C_mRNA	0.1991869918699187
YOL161C_mRNA	0.0
YHR132W-A_mRNA	0.5648854961832062
YKL052C_mRNA	0.5958904109589042
YJR044C_mRNA	0.7714285714285715
YGR104C_mRNA	0.5602605863192183
YDL112W_mRNA	0.3871866295264624
YCR020C_mRNA	0.05581395348837209
YFL066C_mRNA	0.0
YNL317W_mRNA	0.22795698924731184
YPL249C-A_mRNA	0.75
YDR136C_mRNA	0.0
YJL010C_mRNA	0.7417417417417418
YER038C_mRNA	0.19827586206896552
YIL136W_mRNA	0.35368956743002544
YPL171C_mRNA	0.01
YAL062W_mRNA	0.03938730853391685
YLR154W-F_mRNA	0.0
YKL172W_mRNA	0.775175644028103
YPL206C_mRNA	0.7601246105919003
YER147C-A_mRNA	0.0
YAR033W_mRNA	0.05982905982905983
YHR154W_mRNA	0.23551401869158878
YJL150W_mRNA	0.01
YML114C_mRNA	0.503921568627451
YJL129C_mRNA	0.23643724696356275
YIL156W-A_mRNA	0.0
YPR048W_mRNA	0.3306581059390048
YJR058C_mRNA	0.6394557823129252
YDL229W_mRNA	0.41435562805872755
YJL206C_mRNA	0.17282321899736147
YDL203C_mRNA	0.5313001605136437
YOR030W_mRNA	0.0630048465266559
YAL042C-A_mRNA	0.0
YMR303C_mRNA	0.1839080459770115
YMR317W_mRNA	0.0061403508771929825
YIL138C_mRNA	0.8944099378881988
YNL117W_mRNA	0.009025270758122744
YPL170W_mRNA	0.5855263157894737
YBR204C_mRNA	0.544
YGL258W_mRNA	0.0048543689320388345
YDR213W_mRNA	0.2617743702081051
YLR267W_mRNA	0.07543859649122807
YER026C_mRNA	0.8985507246376812
YER174C_mRNA	0.6844262295081968
YGR080W_mRNA	0.5662650602409639
YJL192C_mRNA	0.8205128205128205
YPR053C_mRNA	0.37748344370860926
YLR371W_mRNA	0.17699115044247787
YPR131C_mRNA	0.7128205128205128
YOL026C_mRNA	0.8053097345132744
YNL181W_mRNA	0.5036855036855037
YLR455W_mRNA	0.3223684210526316
YLR439W_mRNA	0.4169278996865204
YIL048W_mRNA	0.22762814943527368
YMR172C-A_mRNA	0.0
YML041C_mRNA	0.5214285714285715
YHR007C-A_mRNA	0.028169014084507043
YOL119C_mRNA	0.6027944111776448
YPL013C_mRNA	0.7603305785123967
YKL181W_mRNA	0.7353629976580797
YKL121W_mRNA	0.051643192488262914
YGR010W_mRNA	0.29873417721518986
YER006W_mRNA	0.7230769230769231
YHR048W_mRNA	0.054474708171206226
YIL057C_mRNA	0.006097560975609756
YDL128W_mRNA	0.6326034063260341
YGR226C_mRNA	0.0
YKL066W_mRNA	0.0
YDR080W_mRNA	0.18649193548387097
YNL036W_mRNA	0.497737556561086
YAR075W_mRNA	0.0
YOR202W_mRNA	0.7681818181818182
YCR095W-A_mRNA	0.0
YDR214W_mRNA	0.8514285714285714
YGL075C_mRNA	0.2868217054263566
YOR364W_mRNA	0.01639344262295082
YHR207C_mRNA	0.6064638783269962
YPL229W_mRNA	0.2524271844660194
YOL144W_mRNA	0.33264462809917356
YOR154W_mRNA	0.1839863713798978
YNL050C_mRNA	0.6703703703703704
YGR020C_mRNA	0.864406779661017
YER087W_mRNA	0.2170138888888889
YDR499W_mRNA	0.12048192771084337
YMR093W_mRNA	0.4834307992202729
YPR120C_mRNA	0.47586206896551725
YNL022C_mRNA	0.5836734693877551
YLR095C_mRNA	0.5455665024630542
YFR024C-A_mRNA	0.8867102396514162
YBR181C_mRNA	0.19915254237288135
YNR003C_mRNA	0.7697160883280757
YML001W_mRNA	0.7788461538461539
YDL035C_mRNA	0.3631633714880333
YBL097W_mRNA	0.1883289124668435
YGR268C_mRNA	0.6565656565656566
YHR159W_mRNA	0.12301587301587301
YHR180W_mRNA	0.024539877300613498
YJR125C_mRNA	0.8676470588235294
YKL154W_mRNA	0.430327868852459
YIL047C_mRNA	0.6008869179600886
YER156C_mRNA	0.8816568047337278
YDR160W_mRNA	0.045774647887323945
YJR157W_mRNA	0.0
YDR003W-A_mRNA	0.0
YDL166C_mRNA	0.8071065989847716
YLR226W_mRNA	0.26582278481012656
YHR145C_mRNA	0.00847457627118644
YML055W_mRNA	0.4943820224719101
YMR060C_mRNA	0.5443425076452599
YIL105W-A_mRNA	0.0
YBL062W_mRNA	0.0
YHR193C-A_mRNA	0.06451612903225806
YJL009W_mRNA	0.0
YMR242W-A_mRNA	0.0
YGR240C_mRNA	0.9787234042553191
YLR292C_mRNA	0.8341968911917098
YBL039W-B_mRNA	0.1016949152542373
YHL047C_mRNA	0.1693548387096774
YKL201C_mRNA	0.11375212224108659
YGR161W-C_mRNA	0.30434782608695654
YCL040W_mRNA	0.764
YML120C_mRNA	0.5477582846003899
YAL061W_mRNA	0.08633093525179857
YPR158W_mRNA	0.38492063492063494
YLR160C_mRNA	0.0
YGR049W_mRNA	0.46524064171123
YNL012W_mRNA	0.006339144215530904
YNL044W_mRNA	0.6306818181818182
YMR069W_mRNA	0.07017543859649122
YDR151C_mRNA	0.7015384615384616
YGL126W_mRNA	0.4368421052631579
YGL154C_mRNA	0.1948529411764706
YFR013W_mRNA	0.2960609911054638
YPL095C_mRNA	0.23464912280701755
YFR057W_mRNA	0.0
YKL051W_mRNA	0.1529745042492918
YHR150W_mRNA	0.09153713298791019
YER172C_mRNA	0.4415164123901988
YDR310C_mRNA	0.4642184557438795
YJR102C_mRNA	0.5297029702970297
YNL123W_mRNA	0.4974924774322969
YJR037W_mRNA	0.0
YPR177C_mRNA	0.0
YJL142C_mRNA	0.2153846153846154
YNL134C_mRNA	0.8936170212765957
YOL165C_mRNA	0.0
YNR016C_mRNA	0.9314823107926556
YBR164C_mRNA	0.8688524590163934
YER158C_mRNA	0.225130890052356
YLR395C_mRNA	0.8205128205128205
YLR281C_mRNA	0.2903225806451613
YER158W-A_mRNA	0.0
YOR134W_mRNA	0.0
YOR354C_mRNA	0.4725433526011561
YPR160C-A_mRNA	0.0
YPL235W_mRNA	0.6836518046709129
YNL041C_mRNA	0.5101311084624554
YMR015C_mRNA	0.912639405204461
YOL007C_mRNA	0.7214076246334311
YGL226C-A_mRNA	0.8372093023255814
YDR041W_mRNA	0.45320197044334976
YBR194W_mRNA	0.22764227642276422
YMR263W_mRNA	0.4975124378109453
YLR402W_mRNA	0.015873015873015872
YHR106W_mRNA	0.1608187134502924
YLR238W_mRNA	0.1401673640167364
YGL024W_mRNA	0.0
YER073W_mRNA	0.7615384615384615
YLR355C_mRNA	0.9822784810126582
YIL024C_mRNA	0.10052910052910052
YDL092W_mRNA	0.7191780821917808
YDR494W_mRNA	0.30193905817174516
YGR153W_mRNA	0.12442396313364056
YKL140W_mRNA	0.30474452554744524
YBR261C_mRNA	0.8879310344827587
YLR400W_mRNA	0.0
YLR098C_mRNA	0.23148148148148148
YDR118W_mRNA	0.11349693251533742
YDL240W_mRNA	0.13274336283185842
YLR440C_mRNA	0.5825105782792666
YER168C_mRNA	0.6556776556776557
YOR243C_mRNA	0.8357988165680473
YJL025W_mRNA	0.07003891050583658
YLR165C_mRNA	0.15354330708661418
YER056C_mRNA	0.8348968105065666
YMR238W_mRNA	0.5327510917030568
YPR057W_mRNA	0.19941348973607037
YPL187W_mRNA	0.0
YOR333C_mRNA	0.0
YKL065W-A_mRNA	0.0136986301369863
YOR079C_mRNA	0.6166134185303515
YGR133W_mRNA	0.26229508196721313
YHR067W_mRNA	0.125
YIL019W_mRNA	0.42485549132947975
YLR184W_mRNA	0.0
YMR204C_mRNA	0.2571428571428571
YJL116C_mRNA	0.32047477744807124
YML091C_mRNA	0.23128119800332778
YGL006W_mRNA	0.19437340153452684
YCR030C_mRNA	0.7022988505747126
YML006C_mRNA	0.31912144702842377
YGR205W_mRNA	0.4517241379310345
YNL335W_mRNA	0.0044444444444444444
YHR115C_mRNA	0.6538461538461539
YOR157C_mRNA	0.8888888888888888
YKL081W_mRNA	0.9587378640776699
YJR045C_mRNA	0.9770642201834863
YHR147C_mRNA	0.6962616822429907
YDR240C_mRNA	0.39634146341463417
YLR336C_mRNA	0.6162402669632926
YMR036C_mRNA	0.2563176895306859
YOL088C_mRNA	0.7906137184115524
YCL037C_mRNA	0.9539170506912442
YBL107W-A_mRNA	0.0
YDR158W_mRNA	0.9095890410958904
YGL258W-A_mRNA	0.0
YGL004C_mRNA	0.4148681055155875
YPL101W_mRNA	0.4451754385964912
YDR440W_mRNA	0.19931271477663232
YDL221W_mRNA	0.0
YBR097W_mRNA	0.0921595598349381
YMR268C_mRNA	0.3333333333333333
YHR010W_mRNA	0.9191176470588235
YLR043C_mRNA	0.912621359223301
YBL031W_mRNA	0.1804733727810651
YIL124W_mRNA	0.632996632996633
YGL065C_mRNA	0.6083499005964215
YDR334W_mRNA	0.0891677675033025
YMR319C_mRNA	0.6521739130434783
YHR143W-A_mRNA	0.6571428571428571
YLR105C_mRNA	0.36074270557029176
YML032C_mRNA	0.5265392781316348
YAL037C-B_mRNA	0.0
YGL124C_mRNA	0.28726708074534163
YMR158W_mRNA	0.49032258064516127
YDL016C_mRNA	0.0
YJL180C_mRNA	0.5015384615384615
YBL006C_mRNA	0.7888888888888889
YDR469W_mRNA	0.44
YNR075C-A_mRNA	0.0
YDR329C_mRNA	0.564625850340136
YHR050W_mRNA	0.41530054644808745
YGL196W_mRNA	0.308411214953271
YKR043C_mRNA	0.915129151291513
YNL158W_mRNA	0.36363636363636365
YDR142C_mRNA	0.29333333333333333
YDR378C_mRNA	0.8255813953488372
YBR102C_mRNA	0.50066401062417
YNL136W_mRNA	0.18823529411764706
YNR012W_mRNA	0.31736526946107785
YHR017W_mRNA	0.21298701298701297
YKR053C_mRNA	0.06683168316831684
YGR034W_mRNA	0.7559055118110236
YOR008W-B_mRNA	0.0
YNL155W_mRNA	0.5072992700729927
YJR053W_mRNA	0.1794425087108014
YKL083W_mRNA	0.0
YNL053W_mRNA	0.16973415132924335
YDR169C_mRNA	0.5516569200779727
YLR027C_mRNA	0.937799043062201
YMR082C_mRNA	0.0
YBR108W_mRNA	0.29989440337909185
YLR368W_mRNA	0.08361204013377926
YLR247C_mRNA	0.2737789203084833
YGL246C_mRNA	0.5839793281653747
YJL088W_mRNA	0.04437869822485207
YDL230W_mRNA	0.3611940298507463
YHR148W_mRNA	0.639344262295082
YMR105W-A_mRNA	0.015625
YOL085C_mRNA	0.0
YPL059W_mRNA	0.7333333333333333
YOR317W_mRNA	0.6814285714285714
YDR200C_mRNA	0.347682119205298
YLL066W-A_mRNA	0.0
YOR273C_mRNA	0.5189681335356601
YJL100W_mRNA	0.10378912685337727
YJL020W-A_mRNA	0.0
YKL183W_mRNA	0.3888888888888889
YLR053C_mRNA	0.009259259259259259
YJL145W_mRNA	0.6530612244897959
YGR281W_mRNA	0.22274881516587677
YJL168C_mRNA	0.6030013642564802
YJL136C_mRNA	0.8850574712643678
YPR103W_mRNA	0.8362369337979094
YIL122W_mRNA	0.09401709401709402
YFL033C_mRNA	0.2768361581920904
YGR011W_mRNA	0.19444444444444445
YKL193C_mRNA	0.6597633136094675
YFR055W_mRNA	0.5529411764705883
YLR382C_mRNA	0.2930648769574944
YKL036C_mRNA	0.007692307692307693
YHR130C_mRNA	0.009009009009009009
YPL203W_mRNA	0.36578947368421055
YCR087C-A_mRNA	0.8562091503267973
YDR543C_mRNA	0.0
YDR093W_mRNA	0.29838709677419356
YPL039W_mRNA	0.17088607594936708
YIL109C_mRNA	0.8909287257019438
YJL073W_mRNA	0.2248062015503876
YCL033C_mRNA	0.8035714285714286
YOL083W_mRNA	0.05339805825242718
YKL169C_mRNA	0.0
YLR024C_mRNA	0.16987179487179488
YJL131C_mRNA	0.3342696629213483
YOR168W_mRNA	0.826946847960445
YMR290C_mRNA	0.8653465346534653
YDR112W_mRNA	0.0
YDL123W_mRNA	0.36428571428571427
YKL006C-A_mRNA	0.6597938144329897
YCL061C_mRNA	0.4981751824817518
YJR014W_mRNA	0.8383838383838383
YLR393W_mRNA	0.21505376344086022
YKR059W_mRNA	0.09367088607594937
YGR257C_mRNA	0.36065573770491804
YDL157C_mRNA	0.847457627118644
YOR059C_mRNA	0.2733333333333333
YGL188C-A_mRNA	0.21739130434782608
YGR186W_mRNA	0.5755102040816327
YDR168W_mRNA	0.6561264822134387
YDR257C_mRNA	0.5263157894736842
YDL085C-A_mRNA	0.7205882352941176
YER136W_mRNA	0.7250554323725056
YDL086W_mRNA	0.73992673992674
YBR026C_mRNA	0.7868421052631579
YJL076W_mRNA	0.5567703952901598
YEL020W-A_mRNA	0.5977011494252874
YOR339C_mRNA	0.038461538461538464
YBR297W_mRNA	0.0641025641025641
YKL175W_mRNA	0.562624254473161
YHR032W_mRNA	0.5421686746987951
YMR129W_mRNA	0.3395661929693343
YDR217C_mRNA	0.43391902215431627
YGL138C_mRNA	0.0
YNL091W_mRNA	0.3
YOR192C_mRNA	0.00667779632721202
YDR138W_mRNA	0.2220744680851064
YLR442C_mRNA	0.34662576687116564
YOR176W_mRNA	0.6055979643765903
YCR005C_mRNA	0.8347826086956521
YDR241W_mRNA	0.010526315789473684
YOL029C_mRNA	0.004975124378109453
YOR267C_mRNA	0.5994729907773386
YBR250W_mRNA	0.0057361376673040155
YGL220W_mRNA	0.5833333333333334
YFL018C_mRNA	0.9278557114228457
YOL096C_mRNA	0.5
YHR162W_mRNA	0.8449612403100775
YPR167C_mRNA	0.28735632183908044
YPL270W_mRNA	0.25614489003880986
YHR131C_mRNA	0.1564705882352941
YFL032W_mRNA	0.0
YIL117C_mRNA	0.7610062893081762
YMR030W-A_mRNA	0.0
YML113W_mRNA	0.4637096774193548
YDL156W_mRNA	0.19923371647509577
YBR216C_mRNA	0.5118694362017804
YGR233C_mRNA	0.5797962648556876
YMR206W_mRNA	0.003194888178913738
YBR061C_mRNA	0.7387096774193549
YFR022W_mRNA	0.027285129604365622
YDR056C_mRNA	0.8634146341463415
YNL287W_mRNA	0.6930481283422459
YPL076W_mRNA	0.11785714285714285
YLR154C-G_mRNA	0.0
YPR059C_mRNA	0.0
YKR051W_mRNA	0.07416267942583732
YOL116W_mRNA	0.2591623036649215
YHL026C_mRNA	0.2126984126984127
YBL005W_mRNA	0.07172131147540983
YGR041W_mRNA	0.21755027422303475
YBR229C_mRNA	0.6865828092243187
YOR303W_mRNA	0.36009732360097324
YNL009W_mRNA	0.04047619047619048
YMR299C_mRNA	0.25961538461538464
YBR028C_mRNA	0.5371428571428571
YDL133W_mRNA	0.1945080091533181
YBR001C_mRNA	0.46153846153846156
YML129C_mRNA	0.8142857142857143
YBR244W_mRNA	0.7345679012345679
YBR069C_mRNA	0.8949919224555735
YNL023C_mRNA	0.48808290155440415
YIL049W_mRNA	0.20948616600790515
YOL073C_mRNA	0.6024844720496895
YML086C_mRNA	0.8783269961977186
YHR071C-A_mRNA	0.018867924528301886
YJR092W_mRNA	0.48997926744989634
YOR348C_mRNA	0.014354066985645933
YNL029C_mRNA	0.21455938697318008
YDL002C_mRNA	0.645320197044335
YDR455C_mRNA	0.0
YML053C_mRNA	0.4858490566037736
YJL037W_mRNA	0.013392857142857142
YKL061W_mRNA	0.3185840707964602
YNL310C_mRNA	0.735632183908046
YJL083W_mRNA	0.13079470198675497
YDR381C-A_mRNA	0.4473684210526316
YOL075C_mRNA	0.2009273570324575
YMR073C_mRNA	0.6019900497512438
YIR018W_mRNA	0.3306122448979592
YHR090C_mRNA	0.5035460992907801
YPL196W_mRNA	0.315018315018315
YMR088C_mRNA	0.5889679715302492
YJL007C_mRNA	0.0
YIL032C_mRNA	0.0
YPL030W_mRNA	0.3862433862433862
YJL029C_mRNA	0.4683698296836983
YLR154W-E_mRNA	0.0
YPR069C_mRNA	0.962457337883959
YDR390C_mRNA	0.5911949685534591
YGL177W_mRNA	0.017391304347826087
YML109W_mRNA	0.2208067940552017
YPR110C_mRNA	0.8985074626865671
YMR208W_mRNA	0.5620767494356659
YIL159W_mRNA	0.08
YDR522C_mRNA	0.00597609561752988
YMR023C_mRNA	0.11216730038022814
YCR106W_mRNA	0.05889423076923077
YHR100C_mRNA	0.5513513513513514
YJL104W_mRNA	0.7114093959731543
YNL329C_mRNA	0.20970873786407768
YEL067C_mRNA	0.03076923076923077
YOR078W_mRNA	0.5700934579439252
YOR036W_mRNA	0.3229166666666667
YCR024C-B_mRNA	0.03409090909090909
YGR093W_mRNA	0.2859960552268245
YNL034W_mRNA	0.0
YMR236W_mRNA	0.7452229299363057
YBR127C_mRNA	0.9516441005802708
YIL037C_mRNA	0.036585365853658534
YOR114W_mRNA	0.09863945578231292
YAL018C_mRNA	0.0
YDL180W_mRNA	0.1882998171846435
YOL085W-A_mRNA	0.0
YEL015W_mRNA	0.5335753176043557
YPL123C_mRNA	0.3847926267281106
YIL029C_mRNA	0.014084507042253521
YFL036W_mRNA	0.23834196891191708
YOR301W_mRNA	0.4160919540229885
YGL002W_mRNA	0.36574074074074076
YGL036W_mRNA	0.1848184818481848
YFL041W-A_mRNA	0.0
YOL162W_mRNA	0.0
YLR319C_mRNA	0.5088832487309645
YBR153W_mRNA	0.22131147540983606
YPR100W_mRNA	0.5285714285714286
YML079W_mRNA	0.6716417910447762
YDL097C_mRNA	0.9354838709677419
YDR189W_mRNA	0.47597597597597596
YBR230C_mRNA	0.8432835820895522
YKL074C_mRNA	0.5028462998102466
YHR098C_mRNA	0.7707212055974165
YOR302W_mRNA	0.28
YNL118C_mRNA	0.6927835051546392
YDR314C_mRNA	0.08670520231213873
YKL151C_mRNA	0.5875370919881305
YPL046C_mRNA	0.6262626262626263
YMR284W_mRNA	0.12458471760797342
YBR139W_mRNA	0.5511811023622047
YPR168W_mRNA	0.3375796178343949
YNL014W_mRNA	0.01532567049808429
YLL007C_mRNA	0.29022556390977444
YNL305C_mRNA	0.7272727272727273
YOR135C_mRNA	0.0
YEL076C-A_mRNA	0.0
YPR146C_mRNA	0.027522935779816515
YJR151C_mRNA	0.0008613264427217916
YCR097W_mRNA	0.3888888888888889
YGR111W_mRNA	0.37
YMR321C_mRNA	0.0
YHR217C_mRNA	0.0
YBR089W_mRNA	0.0
YPL051W_mRNA	0.2727272727272727
YJL219W_mRNA	0.0
YBR142W_mRNA	0.4282018111254851
YHL046C_mRNA	0.0
YOL069W_mRNA	0.24833702882483372
YNL002C_mRNA	0.8633540372670807
YDR196C_mRNA	0.6099585062240664
YHR003C_mRNA	0.6666666666666666
YPR038W_mRNA	0.0
YKL071W_mRNA	0.00390625
YNL185C_mRNA	0.7848101265822784
YLR419W_mRNA	0.22857142857142856
YDL178W_mRNA	0.40943396226415096
YGL072C_mRNA	0.008403361344537815
YGL235W_mRNA	0.0
YML066C_mRNA	0.008130081300813009
YDL021W_mRNA	0.09646302250803858
YNL241C_mRNA	0.899009900990099
YDL163W_mRNA	0.0
YLR130C_mRNA	0.6540284360189573
YIR010W_mRNA	0.2604166666666667
YHR216W_mRNA	0.23709369024856597
YOR123C_mRNA	0.7931034482758621
YBL066C_mRNA	0.20644599303135888
YMR117C_mRNA	0.5070422535211268
YBL038W_mRNA	0.4525862068965517
YGL179C_mRNA	0.22857142857142856
YPL174C_mRNA	0.0748847926267281
YDR003W_mRNA	0.3142857142857143
YFR015C_mRNA	0.3785310734463277
YLR305C_mRNA	0.508421052631579
YDR002W_mRNA	0.9203980099502488
YML070W_mRNA	0.7602739726027398
YKR012C_mRNA	0.0
YDR393W_mRNA	0.12719298245614036
YEL049W_mRNA	0.008333333333333333
YIL097W_mRNA	0.08333333333333333
YAL059C-A_mRNA	0.0
YHR016C_mRNA	0.6410256410256411
YMR325W_mRNA	0.0
YKR102W_mRNA	0.0
YOR383C_mRNA	0.7647058823529411
YKR029C_mRNA	0.5153129161118508
YMR057C_mRNA	0.0
YMR172W_mRNA	0.14881780250347706
YOR072W-B_mRNA	0.0
YPR121W_mRNA	0.0017482517482517483
YBL044W_mRNA	0.00819672131147541
YBL108C-A_mRNA	0.0
YOL164W-A_mRNA	0.0
YKL159C_mRNA	0.47393364928909953
YPL244C_mRNA	0.528023598820059
YLL018C-A_mRNA	0.6224489795918368
YBR213W_mRNA	0.29927007299270075
YBR043C_mRNA	0.17271407837445574
YNL232W_mRNA	0.6095890410958904
YDL183C_mRNA	0.178125
YDR372C_mRNA	0.7797101449275362
YOR197W_mRNA	0.7824074074074074
YHR006W_mRNA	0.35304990757855825
YHR075C_mRNA	0.2825
YIR011C_mRNA	0.6927899686520376
YBR125C_mRNA	0.5725190839694656
YDR488C_mRNA	0.34896810506566606
YLR312C_mRNA	0.0728643216080402
YFL052W_mRNA	0.010752688172043012
YOR343C_mRNA	0.0
YNL221C_mRNA	0.48914285714285716
YMR140W_mRNA	0.24948875255623723
YJL155C_mRNA	0.45132743362831856
YGR195W_mRNA	0.516260162601626
YDR011W_mRNA	0.4177215189873418
YPL004C_mRNA	0.9472140762463344
YNL146C-A_mRNA	0.03125
YMR078C_mRNA	0.3643724696356275
YLR201C_mRNA	0.6615384615384615
YMR107W_mRNA	0.008695652173913044
YGR033C_mRNA	0.7280334728033473
YFL053W_mRNA	0.00338409475465313
YKL213C_mRNA	0.7160839160839161
YGR072W_mRNA	0.2144702842377261
YDL226C_mRNA	0.90625
YHR086W-A_mRNA	0.0
YMR108W_mRNA	0.8733624454148472
YKL109W_mRNA	0.20938628158844766
YNL027W_mRNA	0.34513274336283184
YPR074W-A_mRNA	0.0
YKL023C-A_mRNA	0.5466666666666666
YDR464C-A_mRNA	0.0
YDR184C_mRNA	0.6258503401360545
YBL039C_mRNA	0.9360967184801382
YNL196C_mRNA	0.0
YCR048W_mRNA	0.5147540983606558
YBR249C_mRNA	0.9648648648648649
YFR034C_mRNA	0.842948717948718
YDR461W_mRNA	0.75
YCR081C-A_mRNA	0.0
YGL068W_mRNA	0.6494845360824743
YLR088W_mRNA	0.4169381107491857
YDR339C_mRNA	0.7619047619047619
YBR200W-A_mRNA	0.0
YGR050C_mRNA	0.211864406779661
YMR094W_mRNA	0.07112970711297072
YOR223W_mRNA	0.3801369863013699
YKL009W_mRNA	0.7627118644067796
YLR257W_mRNA	0.6853582554517134
YER099C_mRNA	0.7672955974842768
YCL065W_mRNA	0.0
YKL156C-A_mRNA	0.0
YDR089W_mRNA	0.30264672036823936
YDR495C_mRNA	0.2413452027695351
YHR072W_mRNA	0.3488372093023256
YKL207W_mRNA	0.6996047430830039
YDL073W_mRNA	0.12804878048780488
YDR148C_mRNA	0.8812095032397408
YMR219W_mRNA	0.3341375150784077
YER131W_mRNA	0.8991596638655462
YKL016C_mRNA	0.9080459770114943
YKL018W_mRNA	0.3586626139817629
YBR267W_mRNA	0.6539440203562341
YBR111C_mRNA	0.8268398268398268
YOR065W_mRNA	0.5275080906148867
YLR266C_mRNA	0.11697574893009986
YPL242C_mRNA	0.33444816053511706
YJR003C_mRNA	0.441233140655106
YNR066C_mRNA	0.07568807339449542
YGL041C_mRNA	0.014925373134328358
YFL010C_mRNA	0.933649289099526
YCR020W-B_mRNA	0.38461538461538464
YBR214W_mRNA	0.3757115749525617
YOR010C_mRNA	0.13147410358565736
YLR466C-A_mRNA	0.0
YJL046W_mRNA	0.16625916870415647
YBR056C-B_mRNA	0.07692307692307693
YCR042C_mRNA	0.4946695095948827
YML075C_mRNA	0.6992409867172675
YEL053W-A_mRNA	0.0
YER082C_mRNA	0.7382671480144405
YDL040C_mRNA	0.8185011709601874
YMR119W_mRNA	0.1875
YDR269C_mRNA	0.0
YEL029C_mRNA	0.46794871794871795
YOL004W_mRNA	0.6028645833333334
YGL251C_mRNA	0.03454085930918281
YDL084W_mRNA	0.9035874439461884
YKR076W_mRNA	0.1
YBR016W_mRNA	0.8203125
YLR403W_mRNA	0.30453879941434847
YJL055W_mRNA	0.6653061224489796
YDR490C_mRNA	0.44778067885117495
YKL045W_mRNA	0.3503787878787879
YDL194W_mRNA	0.030542986425339366
YPR022C_mRNA	0.39805825242718446
YKL058W_mRNA	0.5737704918032787
YCR026C_mRNA	0.46900269541778977
YJR112W_mRNA	0.43781094527363185
YNL237W_mRNA	0.058823529411764705
YGL136C_mRNA	0.16875
YLR187W_mRNA	0.26900584795321636
YPL237W_mRNA	0.856140350877193
YOL050C_mRNA	0.0
YNL103W_mRNA	0.2931547619047619
YOR185C_mRNA	0.7636363636363637
YPL035C_mRNA	0.0
YPL070W_mRNA	0.19934640522875818
YGR004W_mRNA	0.27705627705627706
YLR290C_mRNA	0.516245487364621
YPL015C_mRNA	0.5350140056022409
YJL197W_mRNA	0.2711323763955343
YJL035C_mRNA	0.444
YGL145W_mRNA	0.2781740370898716
YEL028W_mRNA	0.006535947712418301
YJR010W_mRNA	0.20156555772994128
YGR170W_mRNA	0.09578207381370826
YJL069C_mRNA	0.702020202020202
YDR063W_mRNA	0.5503355704697986
YBR024W_mRNA	0.24916943521594684
YKL155C_mRNA	0.3678343949044586
YKL048C_mRNA	0.209375
YBR278W_mRNA	0.32338308457711445
YCR095C_mRNA	0.40331491712707185
YEL024W_mRNA	0.5813953488372093
YBR184W_mRNA	0.04397705544933078
YDL160C-A_mRNA	0.7
YGR202C_mRNA	0.6580188679245284
YDR428C_mRNA	0.6475095785440613
YBR058C-A_mRNA	0.85
YDL046W_mRNA	0.7687861271676301
YDR150W_mRNA	0.19868995633187772
YOR269W_mRNA	0.10526315789473684
YLR264C-A_mRNA	0.0
YMR132C_mRNA	0.3701923076923077
YDR420W_mRNA	0.07935627081021088
YDL059C_mRNA	0.31092436974789917
YGR282C_mRNA	0.9648562300319489
YKL100W-A_mRNA	0.0
YBR020W_mRNA	0.001893939393939394
YML024W_mRNA	0.6985294117647058
YNL195C_mRNA	0.17624521072796934
YPR027C_mRNA	0.010830324909747292
YGR108W_mRNA	0.3354564755838641
YPR128C_mRNA	0.6890243902439024
YPL050C_mRNA	0.789873417721519
YCR051W_mRNA	0.8153153153153153
YPR149W_mRNA	0.8554913294797688
YHL001W_mRNA	0.4492753623188406
YKR037C_mRNA	0.49491525423728816
YJR033C_mRNA	0.33824613117170227
YDR470C_mRNA	0.4900398406374502
YJL140W_mRNA	0.6380090497737556
YNL212W_mRNA	0.4296675191815857
YHR063W-A_mRNA	0.0
YHR024C_mRNA	0.7282157676348547
YKL018C-A_mRNA	0.5959595959595959
YMR314W_mRNA	0.8076923076923077
YDL142C_mRNA	0.4098939929328622
YJR100C_mRNA	0.382262996941896
YKL054C_mRNA	0.94579945799458
YBR175W_mRNA	0.2698412698412698
YDR110W_mRNA	0.2314487632508834
YCR037C_mRNA	0.19068255687973998
YJR009C_mRNA	0.4939759036144578
YDL172C_mRNA	0.006289308176100629
