si-Ctrl-1	start_codon
transcript_id	codon_1	codon_2	codon_3	codon_4	codon_5	codon_6	codon_7	codon_8	codon_9	codon_10	codon_11	codon_12	codon_13	codon_14	codon_15	codon_16	codon_17	codon_18	codon_19	codon_20	codon_21	codon_22	codon_23	codon_24	codon_25	codon_26	codon_27	codon_28	codon_29	codon_30	codon_31	codon_32	codon_33	codon_34	codon_35	codon_36	codon_37	codon_38	codon_39	codon_40	codon_41	codon_42	codon_43	codon_44	codon_45	codon_46	codon_47	codon_48	codon_49	codon_50	codon_51	codon_52	codon_53	codon_54	codon_55	codon_56	codon_57	codon_58	codon_59	codon_60	codon_61	codon_62	codon_63	codon_64	codon_65	codon_66	codon_67	codon_68	codon_69	codon_70	codon_71	codon_72	codon_73	codon_74	codon_75	codon_76	codon_77	codon_78	codon_79	codon_80	codon_81	codon_82	codon_83	codon_84	codon_85	codon_86	codon_87	codon_88	codon_89	codon_90	codon_91	codon_92	codon_93	codon_94	codon_95	codon_96	codon_97	codon_98	codon_99	codon_100
YHR151C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	2.179916	2.179916	0.000000	0.000000	0.000000	2.179916	4.359833	2.179916	10.899582	8.719665	0.000000	0.000000	2.179916	2.179916	0.000000	6.539749	4.359833	0.000000	4.359833	0.000000	0.000000	2.179916	0.000000	2.179916	0.000000	0.000000	2.179916	4.359833	0.000000	0.000000	2.179916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.359833	2.179916	2.179916	0.000000	0.000000	0.000000	0.000000	0.000000	2.179916	0.000000	0.000000	0.000000	2.179916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.359833	0.000000	4.359833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.539749	0.000000	4.359833	6.539749	2.179916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.179916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.179916	4.359833
YGL198W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.314208	0.628415	0.314208	0.000000	0.000000	0.314208	0.000000	0.000000	1.571038	2.827869	7.226776	0.314208	0.000000	0.000000	0.314208	0.000000	0.000000	0.314208	0.628415	0.314208	0.000000	0.000000	0.628415	0.314208	0.314208	0.000000	0.314208	9.112022	1.256831	0.000000	0.628415	1.885246	1.885246	5.341530	1.571038	2.827869	2.827869	2.827869	0.000000	1.885246	1.256831	3.770492	0.314208	0.000000	2.199454	3.142077	0.314208	0.314208	1.885246	4.084699	1.256831	0.000000	0.314208	0.000000	0.628415	0.000000	0.000000	1.256831	3.142077	0.000000	1.885246	0.314208	5.969945	0.000000	3.456284	0.314208	0.314208	4.084699	0.942623	0.314208	1.571038	2.827869	0.628415	0.942623	0.628415	0.000000	0.314208	0.000000	0.000000	0.314208	0.000000	0.000000	0.000000	1.256831	3.142077	0.942623	0.314208	0.628415	5.027322	0.942623	1.571038	0.000000	0.000000
YER045C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.898039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.796078	0.000000	0.000000	0.000000	1.898039	9.490196	0.000000	3.796078	1.898039	1.898039	3.796078	1.898039	0.000000	7.592157	1.898039	1.898039	0.000000	0.000000	0.000000	0.000000	0.000000	1.898039	3.796078	1.898039	0.000000	1.898039	0.000000	1.898039	3.796078	0.000000	3.796078	0.000000	0.000000	0.000000	1.898039	0.000000	1.898039	1.898039	3.796078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.898039	3.796078	0.000000	1.898039	0.000000	0.000000	5.694118	1.898039	0.000000	0.000000	1.898039	9.490196	3.796078	1.898039	1.898039
YOR149C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.605263	0.000000	0.000000	0.000000	3.842105	0.000000	7.684211	0.000000	0.000000	5.763158	0.000000	3.842105	13.447368	5.763158	0.000000	1.921053	0.000000	1.921053	0.000000	9.605263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921053	0.000000	0.000000	0.000000	3.842105	0.000000	1.921053	5.763158	1.921053	7.684211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921053	0.000000	0.000000	0.000000	11.526316	1.921053	0.000000	0.000000	1.921053	0.000000	0.000000	1.921053	0.000000	0.000000	0.000000	7.684211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921053	0.000000	3.842105	1.921053	1.921053	0.000000	5.763158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921053	0.000000	0.000000	1.921053	5.763158	1.921053	0.000000	0.000000	1.921053	0.000000
YPR080W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YMR125W_mRNA	0.000000	0.000000	0.000000	0.000000	18.299287	0.000000	3.558195	0.000000	4.574822	0.508314	8.133017	4.066508	0.000000	2.033254	2.033254	0.000000	0.000000	1.016627	2.033254	1.016627	4.574822	0.000000	0.000000	0.000000	5.083135	1.524941	12.707838	0.508314	0.000000	2.033254	4.066508	0.508314	2.541568	1.016627	1.524941	4.066508	0.508314	5.083135	2.033254	2.033254	6.608076	5.591449	1.524941	1.524941	0.000000	0.000000	1.016627	0.000000	1.016627	2.541568	0.508314	0.508314	0.508314	0.000000	0.000000	0.000000	0.000000	0.000000	0.508314	0.508314	0.000000	1.524941	3.049881	5.591449	0.000000	0.000000	1.524941	7.116390	9.149644	0.000000	0.508314	13.216152	2.541568	0.000000	0.508314	0.000000	0.000000	0.000000	0.000000	3.049881	0.000000	1.524941	2.541568	0.508314	0.508314	0.000000	1.524941	2.541568	0.000000	1.016627	1.016627	2.033254	9.149644	3.049881	0.000000	0.000000	2.541568	1.524941	0.508314	0.000000
YGR282C_mRNA	0.000000	0.000000	0.000000	0.000000	0.270175	0.775286	1.021968	1.527079	3.324333	0.129214	0.046987	0.011747	1.010221	0.058734	0.152708	3.054157	0.058734	0.246682	0.575591	1.621053	1.785507	0.434630	0.246682	1.538825	0.787033	0.070481	0.446377	1.057208	0.152708	0.399390	0.857513	0.340656	1.068955	3.124638	2.090923	1.256903	0.763539	1.386117	0.011747	0.223188	0.634325	0.082227	0.000000	0.082227	0.387643	0.129214	0.481617	0.610831	0.117468	0.399390	0.422883	0.093974	0.117468	0.093974	0.258429	0.082227	0.963234	0.446377	0.669565	0.892754	1.327384	3.829443	1.855988	1.174676	1.127689	1.421358	3.206865	1.127689	1.632799	0.458124	0.387643	0.434630	1.174676	2.466819	4.733944	2.478566	1.832494	1.104195	0.023494	0.270175	1.726773	1.080702	0.904500	0.199695	0.422883	0.646072	0.258429	0.411137	1.867735	0.751793	0.481617	0.845767	1.115942	1.503585	1.503585	0.552098	0.399390	0.587338	0.105721	0.046987
YJR130C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.339483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.678967	9.357934	7.018450	0.000000	2.339483	9.357934	0.000000	2.339483	2.339483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.678967	2.339483	2.339483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.339483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.339483	0.000000	0.000000	0.000000	0.000000	2.339483	7.018450	7.018450	2.339483	2.339483	2.339483	0.000000	2.339483	0.000000	0.000000	0.000000	2.339483	2.339483	2.339483	0.000000	0.000000	0.000000	2.339483	0.000000
YMR221C_mRNA	0.000000	0.000000	0.000000	0.000000	1.637856	0.000000	0.545952	0.272976	2.456783	0.272976	0.272976	0.272976	0.000000	0.545952	0.000000	0.272976	0.000000	0.272976	0.000000	0.000000	0.818928	1.364880	0.545952	0.272976	2.183807	3.002735	0.000000	0.545952	2.183807	1.637856	1.364880	0.545952	1.637856	0.272976	0.000000	0.818928	0.000000	0.272976	0.818928	0.000000	0.272976	3.548687	0.545952	0.000000	0.545952	1.091904	0.000000	3.548687	6.005470	1.364880	1.910832	1.637856	0.545952	0.000000	0.818928	1.910832	2.183807	6.005470	1.637856	4.367615	3.821663	0.818928	0.272976	0.000000	0.000000	0.272976	0.272976	3.002735	1.364880	0.272976	1.091904	3.275711	2.183807	0.000000	0.818928	1.637856	0.818928	2.456783	0.818928	0.818928	1.637856	0.272976	0.000000	0.272976	0.818928	0.272976	1.091904	2.183807	1.091904	1.910832	0.272976	0.000000	1.364880	2.183807	3.821663	3.548687	3.002735	0.000000	0.000000	0.000000
YBR235W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.211699	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.635097	288.844011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	6.211699	0.000000	0.000000	9.317549	3.105850	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	0.000000	0.000000	0.000000	3.105850	0.000000	12.423398
YIL133C_mRNA	0.000000	0.000000	0.000000	0.022894	0.537999	2.203505	0.057234	0.972976	0.143085	0.337680	1.196188	0.841338	0.183148	0.497935	0.309063	0.492211	0.206042	0.160255	0.715424	0.291893	0.789828	0.005723	0.011447	0.034340	0.698253	1.013040	0.537999	0.681083	0.589509	0.011447	0.000000	0.005723	0.578062	0.549445	0.251829	0.749764	0.434978	1.030210	0.995870	0.709700	0.389190	0.412084	0.280446	0.555169	0.801274	0.000000	0.154532	0.097298	0.486488	0.137361	0.486488	4.824817	0.263276	0.274723	0.440701	1.963122	0.950083	2.901758	7.657895	0.583786	0.263276	0.549445	0.246106	2.312249	0.520828	2.117654	0.583786	2.999056	0.417807	0.268999	1.167571	0.910019	0.881402	0.658190	2.592695	1.711293	1.190465	0.669637	0.526552	0.366297	0.492211	0.652466	3.331013	1.379337	0.967253	2.724333	0.932912	0.572339	0.635296	1.007316	3.388246	1.270592	3.279502	0.835615	1.671230	1.030210	0.337680	0.103021	1.367890	1.087444
YNR012W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	4.862745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.620915	0.000000	0.000000	0.000000	1.620915	0.000000	0.000000	0.000000	4.862745	0.000000	6.483660	0.000000	6.483660	3.241830	0.000000	1.620915	6.483660	6.483660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.620915	1.620915	3.241830	0.000000	3.241830	0.000000	0.000000	0.000000	0.000000	0.000000	1.620915	1.620915	1.620915	1.620915	0.000000	4.862745	1.620915	3.241830	0.000000	3.241830	3.241830	0.000000	1.620915	0.000000	0.000000	0.000000	3.241830	1.620915	0.000000	1.620915	1.620915	0.000000	3.241830	4.862745	0.000000	1.620915	1.620915	0.000000	1.620915	0.000000	1.620915	0.000000	1.620915	0.000000	0.000000	0.000000	0.000000	0.000000	1.620915	6.483660	4.862745	3.241830	14.588235	0.000000
YBL090W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.803738	3.214953	0.000000	0.000000	0.803738	0.000000	0.000000	0.000000	4.018692	2.411215	0.803738	0.000000	0.803738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.803738	6.429907	0.000000	0.000000	0.000000	1.607477	8.841121	7.233645	2.411215	0.803738	4.018692	0.000000	2.411215	0.803738	0.000000	1.607477	2.411215	2.411215	0.803738	0.000000	0.000000	1.607477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.018692	1.607477	1.607477	0.000000	0.000000	0.000000	0.000000	1.607477	0.803738	3.214953	1.607477	0.000000	0.000000	0.803738	1.607477	0.803738	0.000000	0.000000	0.000000	4.822430	0.000000	0.000000	0.803738	0.803738	0.000000	0.000000	0.803738	0.000000	0.000000	0.803738	0.000000	0.000000	0.803738	0.803738
YPR019W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.221053	1.221053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.221053	0.000000	0.000000	0.000000	1.221053	2.442105	0.000000	2.442105	3.663158	0.000000	0.000000	0.000000	2.442105	0.000000	0.000000	1.221053	1.221053	0.000000	3.663158	0.000000	1.221053	0.000000	3.663158	1.221053	0.000000	0.000000	2.442105	3.663158	4.884211	1.221053	4.884211	0.000000	1.221053	0.000000	0.000000	1.221053	8.547368	7.326316	6.105263	1.221053	0.000000	1.221053	3.663158	1.221053	1.221053	3.663158	0.000000	1.221053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.221053	1.221053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.442105	0.000000	1.221053	0.000000	0.000000	1.221053	0.000000	0.000000	2.442105	3.663158	3.663158	0.000000	0.000000	0.000000	0.000000	1.221053	3.663158	0.000000	3.663158
YJL031C_mRNA	0.000000	0.000000	0.000000	0.000000	0.528736	2.643678	0.528736	0.000000	0.528736	0.000000	0.000000	0.528736	0.528736	0.528736	2.114943	0.000000	1.057471	0.528736	0.000000	0.000000	0.000000	0.000000	2.114943	0.000000	0.000000	0.000000	0.000000	0.000000	0.528736	0.528736	1.057471	0.528736	0.000000	0.528736	0.528736	0.000000	0.000000	0.000000	0.528736	1.057471	0.000000	0.000000	0.000000	0.000000	1.057471	0.528736	0.528736	0.000000	3.701149	0.000000	0.000000	0.000000	0.000000	0.528736	0.528736	1.586207	2.114943	0.000000	0.528736	0.000000	0.528736	0.000000	0.528736	0.528736	1.586207	0.528736	1.586207	1.057471	0.000000	2.643678	1.586207	1.586207	1.057471	0.528736	0.528736	1.586207	2.114943	0.000000	1.057471	3.172414	2.643678	2.114943	2.643678	1.057471	0.000000	0.000000	0.000000	3.701149	0.528736	0.000000	0.000000	0.000000	2.643678	0.528736	4.758621	2.643678	2.114943	0.000000	2.114943	3.701149
YEL026W_mRNA	0.000000	0.000000	0.000000	0.000000	0.154613	0.092768	0.401993	0.185535	4.298237	0.030923	0.123690	0.123690	1.422438	0.371071	0.278303	0.000000	0.247381	0.494761	0.092768	0.030923	0.278303	8.967544	2.690263	5.287759	7.112190	0.494761	1.082290	0.525684	0.649374	2.504728	2.040889	0.123690	0.742142	1.515206	0.525684	3.370560	0.680296	0.803987	1.948122	1.484283	1.979044	1.051367	2.690263	0.123690	1.731664	1.175058	0.742142	0.216458	0.896754	2.381038	0.247381	0.773064	1.360593	1.360593	4.916688	2.102734	0.340148	0.618451	2.535650	0.525684	3.865321	1.082290	0.154613	0.432916	0.185535	0.401993	3.556095	1.082290	1.391515	0.247381	0.525684	0.000000	0.247381	0.896754	1.700741	0.587529	0.618451	0.463838	0.494761	0.123690	0.030923	0.185535	0.371071	2.288270	0.092768	1.020445	0.185535	0.278303	0.958600	0.278303	0.154613	0.371071	0.061845	0.309226	0.092768	0.463838	0.030923	0.000000	0.030923	1.051367
YKR048C_mRNA	0.000000	0.000000	0.000000	0.169425	0.592989	1.609540	1.440115	2.456667	3.176725	0.000000	0.000000	1.016552	0.000000	0.000000	0.211782	0.592989	0.465920	1.694253	1.863678	1.270690	0.720058	0.042356	1.185977	3.685001	3.092012	1.778966	1.313046	0.804770	0.000000	0.000000	0.169425	0.677701	0.381207	0.127069	0.635345	0.381207	1.948391	1.821322	0.042356	0.042356	0.169425	1.609540	3.430863	1.651897	2.583736	1.821322	2.117816	0.804770	0.296494	0.042356	0.338851	1.270690	2.117816	0.296494	1.948391	0.254138	0.211782	0.762414	0.296494	0.296494	0.084713	0.127069	1.778966	0.889483	0.127069	0.550632	3.557932	1.651897	0.338851	0.296494	3.473219	0.931839	0.931839	0.465920	6.056955	1.143621	0.084713	0.974196	0.804770	0.804770	0.423563	0.042356	0.338851	0.084713	2.710805	0.889483	0.042356	0.084713	0.465920	0.084713	0.296494	1.778966	1.143621	7.327645	0.465920	0.296494	0.381207	0.084713	0.338851	1.185977
YMR178W_mRNA	0.000000	0.000000	0.000000	0.000000	0.764205	0.000000	0.764205	0.000000	0.764205	3.056818	1.528409	0.000000	0.764205	1.528409	6.877841	0.000000	1.528409	6.113636	3.056818	1.528409	0.000000	0.000000	0.000000	0.000000	0.764205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.528409	0.000000	4.585227	0.000000	0.000000	0.000000	1.528409	0.000000	0.000000	0.764205	0.764205	0.000000	3.056818	0.000000	0.000000	1.528409	10.698864	2.292614	0.000000	0.000000	2.292614	0.000000	3.056818	0.764205	0.764205	0.000000	1.528409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.764205	0.000000	0.000000	1.528409	0.000000	0.000000	3.056818	0.764205	0.764205	0.000000	0.000000	0.764205	0.764205	0.000000	0.000000	0.764205	1.528409	0.000000	3.056818	1.528409	0.000000	0.000000	0.000000	1.528409	0.000000	3.821023	0.764205	1.528409	0.000000	0.000000	0.000000	0.000000	2.292614	0.000000
YGR255C_mRNA	0.000000	0.000000	0.000000	0.000000	0.645777	0.645777	0.645777	0.000000	0.000000	1.937330	2.583106	0.000000	0.000000	0.000000	0.645777	0.645777	4.520436	0.645777	0.000000	0.000000	0.000000	0.000000	0.000000	3.228883	2.583106	3.228883	7.103542	0.000000	3.228883	1.937330	2.583106	5.166213	0.000000	0.000000	1.291553	6.457766	1.291553	0.000000	1.291553	0.000000	0.000000	0.000000	1.291553	0.000000	0.645777	1.291553	0.000000	0.000000	0.645777	0.645777	0.645777	0.645777	1.291553	0.645777	0.000000	0.000000	0.000000	0.000000	1.291553	1.937330	0.000000	1.291553	0.000000	0.645777	0.000000	0.000000	1.937330	0.000000	0.645777	0.000000	0.645777	0.000000	1.291553	0.000000	0.000000	0.645777	0.000000	3.228883	1.291553	1.937330	5.166213	2.583106	1.937330	3.228883	1.291553	0.000000	1.937330	1.937330	6.457766	0.000000	0.000000	0.000000	1.937330	0.000000	1.291553	0.645777	0.000000	0.000000	0.645777	1.937330
YDR349C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.608651	0.000000	0.608651	0.608651	4.260556	3.043254	4.260556	0.000000	0.000000	6.695160	3.043254	2.434604	1.217302	1.825953	0.608651	1.825953	1.217302	2.434604	0.000000	0.608651	0.608651	3.651905	0.000000	0.608651	1.217302	4.260556	1.825953	3.043254	4.260556	3.651905	0.000000	0.000000	0.000000	4.260556	0.000000	1.217302	2.434604	0.608651	0.000000	1.825953	3.043254	0.000000	0.608651	0.000000	1.217302	0.000000	0.000000	0.000000	0.000000	1.825953	0.000000	0.000000	0.608651	0.000000	0.000000	1.825953	0.000000	1.217302	0.608651	0.608651	0.608651	0.000000	0.000000	0.608651	1.825953	0.608651	0.000000	0.000000	1.825953	0.608651	1.217302	0.000000	0.000000	0.000000	0.000000	0.000000	0.608651	0.000000	0.000000	0.000000	0.608651	0.000000	0.608651	0.608651	0.608651	0.608651	0.000000	1.825953	0.000000	0.000000	0.608651	0.000000	1.825953
YDR145W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.581699	0.000000	1.745098	0.000000	0.000000	0.000000	1.163399	0.000000	1.745098	0.581699	0.000000	0.000000	1.163399	0.000000	0.000000	0.581699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.163399	0.581699	0.581699	1.163399	1.163399	0.000000	0.000000	0.000000	11.052288	2.326797	1.745098	0.000000	5.816993	0.581699	0.000000	2.908497	1.745098	0.000000	0.000000	0.000000	0.581699	0.000000	1.163399	0.000000	0.000000	1.745098	1.745098	0.581699	0.581699	0.581699	1.745098	0.000000	0.000000	1.163399	0.000000	0.000000	0.000000	4.653595	0.000000	4.071895	0.000000	1.745098	6.980392	0.581699	0.000000	0.581699	0.000000	0.000000	0.581699	1.163399	0.000000	0.000000	3.490196	0.581699	0.000000	1.745098	0.581699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.326797	0.581699	2.326797	0.000000	0.000000	0.000000	1.163399	0.000000
YHL047C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	3.727273	0.000000	0.000000	0.000000	0.000000	11.181818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.909091	0.000000	7.454545	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.727273	0.000000	0.000000
YKL185W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.994881	0.000000	0.000000	0.000000	0.000000	8.953925	0.000000	0.000000	1.989761	1.989761	2.984642	0.000000	0.000000	0.994881	4.974403	0.000000	1.989761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.989761	0.994881	0.000000	1.989761	0.994881	0.000000	1.989761	0.994881	1.989761	3.979522	0.994881	0.994881	7.959044	0.994881	0.994881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.984642	3.979522	4.974403	1.989761	0.000000	0.994881	0.994881	4.974403	0.000000	1.989761	0.000000	0.000000	0.000000	0.000000	0.000000	0.994881	0.000000	0.000000	0.000000	3.979522	0.994881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.984642	0.000000	1.989761	0.000000	0.000000	0.000000	4.974403	8.953925	3.979522	0.000000	0.994881	0.000000	0.000000	0.000000	0.000000	0.000000
YML036W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	2.256410	0.000000	0.000000	1.128205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.384615	1.128205	0.000000	1.128205	5.641026	0.000000	4.512821	1.128205	0.000000	0.000000	1.128205	0.000000	0.000000	0.000000	3.384615	0.000000	0.000000	0.000000	2.256410	0.000000	2.256410	0.000000	0.000000	2.256410	1.128205	4.512821	0.000000	15.794872	0.000000	3.384615	0.000000	0.000000	1.128205	0.000000	0.000000	2.256410	0.000000	0.000000	0.000000	0.000000	1.128205	3.384615	0.000000	1.128205	0.000000	0.000000	0.000000	1.128205	0.000000	1.128205	0.000000	0.000000	0.000000	0.000000	0.000000	5.641026	0.000000	1.128205	0.000000	0.000000	0.000000	1.128205	1.128205	0.000000	1.128205	0.000000	1.128205	0.000000	1.128205	1.128205	0.000000	0.000000	0.000000	0.000000	1.128205	1.128205	1.128205	0.000000	0.000000	1.128205	2.256410	1.128205	0.000000	0.000000	0.000000
YKL061W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.805195	4.207792	4.207792	2.805195	1.402597	0.000000	0.000000	0.000000	1.402597	2.805195	0.000000	1.402597	0.000000	0.000000	2.805195	0.000000	0.000000	0.000000	1.402597	0.000000	0.000000	0.000000	0.000000	0.000000	1.402597	0.000000	0.000000	0.000000	1.402597	2.805195	0.000000	0.000000	1.402597	4.207792	0.000000	1.402597	0.000000	1.402597	0.000000	1.402597	0.000000	0.000000	0.000000	0.000000	4.207792	1.402597	0.000000	1.402597	1.402597	1.402597	2.805195	1.402597	0.000000	0.000000	16.831169	0.000000	1.402597	0.000000	0.000000	0.000000	4.207792	4.207792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.012987	4.207792	2.805195	0.000000	4.207792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.207792	0.000000	1.402597	0.000000	0.000000	0.000000	0.000000	2.805195
YDR072C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.511263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.511263	0.511263	0.000000	0.511263	5.623898	3.067581	4.090108	5.623898	16.360431	9.714006	2.045054	0.511263	2.045054	0.511263	2.045054	0.511263	1.533790	1.533790	0.000000	0.000000	0.000000	0.000000	3.067581	0.511263	0.511263	1.533790	2.556317	2.045054	6.646425	5.112635	2.045054	8.691479	1.022527	0.000000	0.000000	0.511263	1.533790	0.511263	0.000000	5.623898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.511263	1.533790	4.601371	0.511263	0.000000	1.022527	1.022527	0.000000	1.533790	0.511263	0.000000	2.556317	0.000000	3.578844	1.022527	0.000000	2.556317	1.022527	0.000000	0.511263	0.000000	0.511263	0.000000	0.511263	0.000000	0.000000	0.000000	0.511263	0.000000	2.045054	1.022527	0.511263	0.511263
