si-Ctrl-2	start_codon
transcript_id	codon_1	codon_2	codon_3	codon_4	codon_5	codon_6	codon_7	codon_8	codon_9	codon_10	codon_11	codon_12	codon_13	codon_14	codon_15	codon_16	codon_17	codon_18	codon_19	codon_20	codon_21	codon_22	codon_23	codon_24	codon_25	codon_26	codon_27	codon_28	codon_29	codon_30	codon_31	codon_32	codon_33	codon_34	codon_35	codon_36	codon_37	codon_38	codon_39	codon_40	codon_41	codon_42	codon_43	codon_44	codon_45	codon_46	codon_47	codon_48	codon_49	codon_50	codon_51	codon_52	codon_53	codon_54	codon_55	codon_56	codon_57	codon_58	codon_59	codon_60	codon_61	codon_62	codon_63	codon_64	codon_65	codon_66	codon_67	codon_68	codon_69	codon_70	codon_71	codon_72	codon_73	codon_74	codon_75	codon_76	codon_77	codon_78	codon_79	codon_80	codon_81	codon_82	codon_83	codon_84	codon_85	codon_86	codon_87	codon_88	codon_89	codon_90	codon_91	codon_92	codon_93	codon_94	codon_95	codon_96	codon_97	codon_98	codon_99	codon_100
YPL213W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.051948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.051948	0.000000	0.000000	0.000000	3.025974	3.025974	0.000000	3.025974	0.000000	9.077922	0.000000	0.000000	3.025974	0.000000	0.000000	3.025974	0.000000	3.025974	6.051948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.025974	0.000000	6.051948	3.025974	0.000000	0.000000	0.000000	0.000000	3.025974	0.000000	3.025974	0.000000	0.000000	3.025974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.025974	0.000000	0.000000	3.025974	3.025974	9.077922	0.000000	0.000000	3.025974	3.025974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.025974	6.051948	0.000000	0.000000	0.000000	3.025974	0.000000	0.000000	6.051948	0.000000	0.000000
YLR437C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.223776	0.000000	0.223776	0.000000	0.223776	1.118881	0.447552	0.000000	0.000000	0.223776	0.223776	0.000000	0.000000	0.671329	0.447552	0.000000	0.223776	0.223776	1.118881	3.132867	2.461538	1.566434	1.566434	2.013986	1.790210	1.118881	2.237762	0.895105	1.118881	1.566434	0.223776	0.223776	0.671329	0.895105	0.000000	1.566434	2.909091	2.909091	1.118881	2.013986	0.671329	3.356643	1.118881	1.118881	0.447552	0.223776	0.223776	3.132867	0.447552	1.566434	2.013986	4.475524	1.342657	1.566434	0.447552	0.895105	1.342657	2.237762	0.895105	1.566434	0.671329	2.909091	0.671329	1.566434	2.237762	0.000000	1.342657	0.223776	0.447552	1.566434	0.671329	0.000000	0.671329	0.671329	0.447552	2.909091	2.013986	0.223776	0.671329	0.000000	2.013986	0.000000	0.447552	0.447552	0.000000	2.013986	2.013986	0.223776	3.804196	0.895105	0.223776	0.000000	0.447552	0.447552
YGR286C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.558912	0.000000	0.000000	0.000000	0.558912	2.794562	0.558912	0.000000	0.000000	2.794562	1.117825	0.558912	3.912387	0.000000	0.000000	0.558912	1.117825	0.558912	0.558912	1.676737	3.353474	1.676737	0.000000	0.558912	0.558912	1.676737	2.235650	0.558912	2.794562	1.676737	1.117825	0.000000	0.558912	0.558912	0.000000	4.471299	0.558912	0.000000	0.000000	0.000000	0.000000	0.000000	0.558912	0.000000	0.000000	0.000000	0.000000	0.000000	0.558912	1.117825	1.676737	3.353474	2.235650	0.000000	1.676737	1.117825	0.000000	0.000000	1.676737	2.794562	0.000000	0.558912	0.558912	1.676737	0.000000	3.912387	1.117825	2.235650	2.235650	6.706949	0.558912	0.558912	5.589124	0.000000	0.000000	0.000000	1.117825	0.000000	0.558912	2.794562	2.235650	2.794562	1.117825	0.558912	6.148036	3.912387	1.117825	1.117825
YMR277W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.663004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.663004	0.000000	5.326007	0.000000	0.000000	0.000000	5.326007	2.663004	0.000000	2.663004	0.000000	0.000000	0.000000	18.641026	0.000000	0.000000	2.663004	0.000000	2.663004	10.652015	2.663004	0.000000	5.326007	2.663004	2.663004	0.000000	0.000000	2.663004	2.663004	0.000000	0.000000	2.663004	0.000000	0.000000	2.663004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.978022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.326007	13.315018	0.000000	0.000000	0.000000	0.000000	2.663004	0.000000	0.000000	5.326007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.663004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.326007	0.000000
YOR220W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.952381	0.000000	0.000000	1.238095	1.238095	1.238095	2.476190	0.000000	1.238095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.238095	1.238095	2.476190	0.000000	2.476190	0.000000	7.428571	2.476190	1.238095	0.000000	0.000000	0.000000	0.000000	0.000000	1.238095	7.428571	2.476190	0.000000	0.000000	1.238095	2.476190	0.000000	2.476190	0.000000	1.238095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.238095	1.238095	3.714286	3.714286	1.238095	1.238095	2.476190	0.000000	0.000000	0.000000	2.476190	4.952381	0.000000	1.238095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.238095	0.000000	0.000000	0.000000
YPL145C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.308855	0.308855	0.000000	0.154428	0.463283	0.000000	0.000000	0.154428	0.926566	0.000000	0.308855	1.235421	1.389849	3.088553	0.463283	0.154428	0.463283	0.463283	0.154428	0.308855	0.000000	0.463283	0.308855	0.000000	1.544276	0.154428	1.853132	0.154428	0.308855	4.169546	3.088553	4.169546	3.551836	6.640389	1.389849	0.308855	2.779698	0.000000	3.088553	4.169546	0.617711	0.308855	0.308855	1.235421	0.772138	1.544276	4.787257	3.706263	1.698704	0.000000	0.000000	0.308855	2.779698	2.470842	0.308855	0.308855	0.772138	0.926566	0.154428	0.308855	1.080994	0.772138	1.235421	1.389849	1.698704	2.625270	1.080994	1.544276	1.080994	0.463283	0.463283	0.000000	0.154428	1.389849	0.308855	0.308855	1.235421	0.308855	1.080994	0.000000	0.000000	0.154428	0.308855	0.308855	0.000000	3.706263	2.625270	1.853132	0.772138	0.617711
YDL057W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	7.340909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.340909	0.000000	0.000000	22.022727	7.340909	0.000000	0.000000	0.000000	7.340909	0.000000
YJR041C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	1.233122	0.000000	0.000000	0.000000	1.233122	0.000000	1.233122	1.233122	0.000000	0.000000	0.000000	0.000000	0.000000	3.699367	1.233122	0.000000	0.000000	0.000000	1.233122	2.466245	0.000000	1.233122	1.233122	0.000000	0.000000	3.699367	4.932489	16.030591	1.233122	7.398734	4.932489	1.233122	6.165612	0.000000	0.000000	6.165612	2.466245	4.932489	2.466245	3.699367	0.000000	0.000000	0.000000	0.000000	3.699367	0.000000	0.000000	0.000000	6.165612	2.466245	2.466245	4.932489	14.797468	0.000000	0.000000	0.000000	2.466245	4.932489	0.000000	0.000000	1.233122	1.233122	0.000000	1.233122	0.000000	3.699367	0.000000	0.000000	2.466245	1.233122	0.000000	3.699367	0.000000	1.233122	0.000000	1.233122	3.699367	6.165612	0.000000	0.000000	0.000000	1.233122	0.000000	1.233122	0.000000	0.000000	1.233122	0.000000	0.000000	0.000000	0.000000	2.466245	3.699367	1.233122	1.233122
YEL056W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	2.588235	0.000000	0.000000	2.588235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.588235	0.000000	0.000000	0.000000	5.176471	0.000000	0.000000	2.588235	0.000000	2.588235	0.000000	0.000000	0.000000	0.000000	7.764706	2.588235	10.352941	0.000000	0.000000	0.000000	2.588235	0.000000	0.000000	2.588235	0.000000	0.000000	0.000000	0.000000	2.588235	0.000000	5.176471	5.176471	7.764706	2.588235	2.588235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.588235	2.588235	0.000000	0.000000	0.000000	2.588235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.176471	0.000000	2.588235	0.000000	2.588235	2.588235	2.588235	7.764706	2.588235	0.000000	0.000000	0.000000
YBL047C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.320410	0.000000	0.000000	0.160205	0.000000	0.320410	0.000000	0.000000	0.000000	0.000000	0.000000	0.320410	2.082664	0.480615	0.801025	1.762254	1.121434	0.480615	1.922459	1.762254	0.961229	0.320410	1.121434	0.961229	0.961229	0.160205	0.000000	0.801025	0.801025	0.320410	1.922459	0.000000	0.320410	0.961229	1.762254	0.000000	1.121434	0.640820	0.160205	0.000000	0.480615	0.801025	0.320410	0.961229	2.403074	0.320410	0.961229	1.922459	0.801025	0.801025	1.281639	1.762254	4.005123	0.480615	0.320410	0.160205	1.602049	0.320410	0.160205	1.121434	0.480615	0.000000	0.160205	0.480615	1.922459	0.640820	0.160205	0.640820	0.640820	2.242869	0.480615	0.160205	1.441844	1.922459	0.160205	0.000000	0.320410	0.801025	0.160205	0.640820	0.160205	1.121434	0.320410	0.160205	1.121434	0.640820	0.000000	0.160205	1.121434	0.801025	0.640820	0.961229	0.961229
YOL042W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	5.774194	0.000000	11.548387	0.000000	11.548387	0.000000	11.548387	0.000000	5.774194	0.000000	5.774194	0.000000	0.000000	0.000000	5.774194	0.000000	17.322581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.548387	5.774194	0.000000	0.000000	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	0.000000	5.774194	5.774194	46.193548	0.000000	0.000000	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	5.774194	0.000000	0.000000	5.774194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YDL141W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	5.209125	0.000000	7.813688	0.000000	0.000000	2.604563	5.209125	2.604563	0.000000	0.000000	2.604563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.604563	0.000000	0.000000	2.604563	2.604563	2.604563	0.000000	2.604563	0.000000	0.000000	0.000000	2.604563	0.000000	0.000000	0.000000	0.000000	7.813688	2.604563	5.209125	2.604563	5.209125	0.000000	0.000000	2.604563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.604563	0.000000	0.000000	2.604563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.604563	0.000000	7.813688	2.604563	5.209125	0.000000	2.604563	18.231939	5.209125	13.022814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YMR235C_mRNA	0.000000	0.000000	0.000000	0.000000	1.161179	0.812825	1.277296	0.000000	0.000000	0.116118	0.000000	0.000000	0.232236	0.000000	0.000000	0.116118	0.000000	0.000000	0.232236	1.625650	0.580589	0.116118	0.812825	0.116118	1.045061	0.000000	0.928943	1.045061	0.116118	3.715771	1.393414	1.741768	0.116118	0.464471	0.348354	1.974003	0.812825	2.438475	1.509532	1.045061	0.580589	0.348354	0.696707	1.277296	1.161179	0.348354	1.974003	1.277296	0.464471	1.161179	1.857886	3.135182	1.161179	1.857886	1.393414	2.090121	2.206239	1.509532	0.696707	3.019064	1.277296	1.277296	1.161179	0.000000	0.116118	0.116118	2.206239	0.348354	3.948007	1.393414	0.812825	1.974003	2.206239	1.045061	0.348354	1.857886	2.206239	0.812825	2.786828	0.116118	0.348354	1.161179	0.232236	5.341421	1.974003	1.974003	4.644714	1.625650	0.000000	0.580589	3.019064	1.974003	1.974003	0.348354	0.000000	0.232236	0.812825	0.580589	0.580589	1.509532
YPL241C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	1.520231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.520231	0.000000	0.000000	3.040462	0.000000	0.000000	0.000000	0.000000	4.560694	1.520231	3.040462	1.520231	0.000000	0.000000	0.000000	6.080925	0.000000	0.000000	0.000000	0.000000	3.040462	0.000000	0.000000	0.000000	0.000000	1.520231	0.000000	0.000000	0.000000	1.520231	3.040462	0.000000	0.000000	0.000000	0.000000	3.040462	0.000000	0.000000	0.000000	1.520231	0.000000	0.000000	1.520231	0.000000	0.000000	0.000000	1.520231	0.000000	3.040462	6.080925	0.000000	3.040462	1.520231	0.000000	1.520231	3.040462	12.161850	0.000000	0.000000	0.000000	0.000000	0.000000	1.520231	0.000000	1.520231	0.000000	1.520231	1.520231	0.000000	0.000000	1.520231	1.520231	1.520231	0.000000	0.000000	0.000000	1.520231	0.000000	0.000000
YPL274W_mRNA	0.000000	0.000000	0.000000	0.000000	0.715867	0.000000	0.000000	0.000000	0.000000	0.715867	1.431734	0.000000	0.000000	2.147601	1.431734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.863469	2.147601	0.000000	0.000000	0.000000	0.000000	0.715867	0.000000	2.147601	0.715867	0.715867	0.000000	0.715867	1.431734	0.715867	5.011070	0.000000	0.000000	0.000000	0.000000	5.011070	1.431734	1.431734	2.147601	1.431734	5.726937	0.000000	2.147601	2.147601	0.715867	0.000000	0.715867	0.000000	0.715867	0.715867	6.442804	0.000000	3.579336	2.147601	3.579336	2.863469	0.715867	0.000000	0.000000	2.147601	0.715867	0.715867	5.011070	0.715867	4.295203	5.726937	2.147601	0.715867	0.000000	0.715867	4.295203	2.147601	0.000000	2.863469	0.715867	1.431734	0.715867	0.715867	0.000000	1.431734	0.000000	0.715867	2.863469	0.000000	5.726937	3.579336	2.863469	2.147601	0.000000	1.431734	0.715867	1.431734	0.000000	4.295203
YOL038W_mRNA	0.000000	0.000000	0.000000	0.549063	2.470783	1.098126	0.000000	0.274531	1.098126	0.000000	0.274531	0.000000	0.000000	0.549063	0.000000	1.098126	1.372657	0.823594	0.274531	2.745314	1.647189	0.274531	0.549063	0.274531	0.549063	0.274531	2.745314	0.000000	0.000000	0.823594	1.372657	0.000000	0.823594	1.098126	0.823594	2.470783	0.000000	1.921720	4.667034	0.549063	1.098126	2.745314	0.000000	0.823594	0.274531	0.000000	0.823594	7.137817	0.274531	2.196251	2.196251	0.274531	0.274531	0.274531	0.000000	1.098126	3.019846	1.372657	6.863286	0.549063	1.921720	0.274531	0.000000	0.274531	1.098126	0.549063	2.196251	1.921720	0.000000	0.274531	0.000000	0.274531	1.098126	1.098126	0.274531	0.000000	1.098126	0.274531	1.098126	0.274531	0.823594	0.000000	0.549063	1.372657	0.000000	0.274531	1.098126	3.294377	0.274531	0.274531	0.549063	0.823594	3.843440	0.000000	4.667034	3.019846	4.117971	4.392503	3.294377	0.549063
YNR029C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	3.312500	0.000000	0.000000	0.000000	1.656250	0.000000	3.312500	1.656250	0.000000	0.000000	0.000000	0.000000	0.828125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.828125	0.000000	1.656250	0.828125	0.000000	0.000000	0.828125	0.828125	0.828125	3.312500	0.000000	1.656250	0.000000	0.828125	3.312500	0.000000	5.796875	0.828125	0.000000	0.000000	0.000000	4.140625	0.000000	1.656250	0.000000	2.484375	0.828125	1.656250	1.656250	7.453125	0.828125	0.000000	0.000000	0.000000	1.656250	1.656250	2.484375	1.656250	0.000000	0.000000	0.828125	4.140625	1.656250	0.000000	0.828125	0.000000	0.000000	0.000000	2.484375	0.828125	0.000000	0.000000	0.828125	2.484375	0.828125	0.828125	0.828125	0.000000	3.312500	0.828125	0.828125	0.000000	0.000000	1.656250	0.000000	1.656250	1.656250	0.828125	0.000000	0.000000	0.000000	2.484375	0.000000	0.000000	0.828125	0.828125
YML115C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.413417	0.000000	1.240250	0.413417	0.413417	0.000000	2.067083	5.374415	0.413417	0.413417	0.000000	0.000000	2.893916	1.240250	0.000000	0.826833	4.134165	0.826833	0.413417	2.480499	0.000000	0.413417	1.653666	0.000000	2.480499	0.000000	2.067083	1.240250	0.413417	3.307332	0.413417	0.413417	0.413417	0.413417	0.000000	0.413417	1.240250	0.000000	0.000000	0.000000	1.240250	2.480499	2.893916	3.307332	2.893916	0.826833	11.989080	1.653666	0.413417	0.826833	3.720749	2.893916	1.240250	2.893916	0.000000	0.826833	3.307332	4.547582	1.240250	4.547582	0.826833	0.000000	0.000000	0.000000	0.826833	1.653666	1.240250	0.826833	0.826833	0.413417	0.000000	0.000000	0.000000	0.000000	0.413417	0.826833	2.480499	0.000000	0.000000	0.826833	3.307332	1.653666	0.413417	6.614665	2.067083	4.134165	4.547582	1.653666	2.067083	0.826833	4.134165	1.653666	2.480499	0.000000	0.413417
YER061C_mRNA	0.000000	0.000000	0.000000	0.000000	2.061321	4.122642	0.000000	2.061321	0.000000	0.000000	0.000000	2.061321	0.000000	2.061321	0.000000	0.000000	2.061321	0.000000	0.000000	2.061321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.061321	2.061321	0.000000	2.061321	2.061321	4.122642	0.000000	2.061321	6.183962	6.183962	2.061321	0.000000	0.000000	2.061321	0.000000	0.000000	0.000000	0.000000	4.122642	0.000000	4.122642	0.000000	2.061321	0.000000	0.000000	4.122642	2.061321	0.000000	2.061321	6.183962	0.000000	6.183962	2.061321	0.000000	0.000000	0.000000	6.183962	0.000000	0.000000	0.000000	4.122642	0.000000	2.061321	4.122642	0.000000	0.000000	0.000000	2.061321	2.061321	2.061321	2.061321	2.061321	6.183962	2.061321	2.061321	2.061321	2.061321	2.061321	2.061321	0.000000	0.000000	0.000000	0.000000	2.061321	4.122642	2.061321	2.061321	0.000000	0.000000	2.061321
YOR144C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	5.070968	10.141935	5.070968	0.000000	5.070968	15.212903	0.000000	5.070968	0.000000	5.070968	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.141935	0.000000	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	5.070968	10.141935	0.000000	0.000000	0.000000	0.000000	10.141935	0.000000	5.070968	0.000000	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	0.000000	5.070968	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.212903	0.000000
YHL033C_mRNA	0.000000	0.000000	0.000000	0.000000	1.023832	0.391127	0.023007	0.414134	0.126541	0.828269	0.126541	0.000000	0.253082	2.220221	0.425638	0.184060	0.816765	0.011504	0.034511	0.103534	0.069022	0.057519	0.069022	2.427288	0.011504	0.115037	0.080526	0.034511	0.000000	0.000000	0.000000	0.057519	2.208717	0.966314	0.943306	2.139695	4.923599	0.057519	0.874284	0.908795	2.553829	0.437142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023007	3.198038	0.333608	1.472478	5.234200	1.035336	1.771575	1.311426	1.288418	1.472478	2.335258	9.674641	1.046840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011504	1.046840	0.368120	0.460149	0.713232	2.381273	1.115862	0.793758	2.047665	0.667217	0.046015	0.000000	0.000000	0.149549	1.967139	1.921124	0.655713	0.483157
YAL009W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	16.565217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.521739	0.000000	5.521739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.608696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.521739	22.086957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.043478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.521739	5.521739	0.000000	0.000000	0.000000	5.521739	0.000000	5.521739	0.000000	0.000000	0.000000	0.000000
YDL025C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.261029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.261029	2.261029	0.000000	2.261029	9.044118	4.522059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.261029	0.000000	0.000000	2.261029	2.261029	2.261029	0.000000	0.000000	0.000000	0.000000	0.000000	2.261029	0.000000	0.000000	2.261029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.261029	0.000000	0.000000	2.261029	2.261029	4.522059	0.000000	0.000000	0.000000	11.305147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YNR051C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	1.342105	0.000000	0.000000	0.000000	0.447368	0.000000	0.000000	0.000000	2.236842	1.342105	1.789474	0.447368	0.894737	3.578947	9.394737	0.447368	1.789474	3.131579	0.000000	0.447368	0.000000	2.684211	0.000000	0.000000	0.447368	0.894737	3.578947	4.473684	0.894737	2.236842	0.000000	2.236842	1.789474	1.789474	0.447368	4.026316	1.342105	2.236842	2.684211	0.894737	2.684211	0.894737	0.894737	0.447368	0.894737	0.447368	0.894737	0.447368	0.894737	0.447368	0.894737	0.447368	1.342105	1.342105	3.131579	0.000000	0.000000	0.000000	0.894737	0.447368	0.000000	0.894737	0.000000	1.342105	0.000000	1.342105	0.000000	3.131579	0.447368	1.789474	6.710526	0.447368	0.894737	0.447368	0.447368	0.447368	0.894737	0.000000	0.000000	0.894737	0.000000	0.894737	1.342105	1.342105	1.789474	0.447368	0.447368	0.894737	0.447368	0.000000	0.447368	0.000000	0.447368	0.000000	0.000000
YIL019W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353175	0.000000	0.000000	8.119048	1.353175	0.000000	2.706349	1.353175	0.000000	2.706349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.059524	0.000000	2.706349	2.706349	0.000000	0.000000	1.353175	1.353175	0.000000	0.000000	5.412698	0.000000	1.353175	0.000000	0.000000	1.353175	0.000000	2.706349	0.000000	0.000000	1.353175	4.059524	1.353175	6.765873	0.000000	0.000000	1.353175	1.353175	0.000000	0.000000	0.000000	5.412698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.706349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353175	2.706349	2.706349	0.000000	0.000000	0.000000	1.353175	0.000000	1.353175	0.000000	5.412698	1.353175
YMR179W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	17.928571	0.000000	0.000000	8.964286	8.964286	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	8.964286	0.000000	8.964286	8.964286	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	8.964286	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.964286	8.964286	0.000000	0.000000	17.928571	0.000000
